image_path,gender,articleType,baseColour
./images\39761.jpg,Women,Trousers,Beige
./images\48074.jpg,Men,Tshirts,Purple
./images\33780.jpg,Men,Socks,Navy Blue
./images\19585.jpg,Women,Tops,Blue
./images\15869.jpg,Girls,Sandals,Pink
./images\50839.jpg,Men,Belts,Brown
./images\16877.jpg,Unisex,Sunglasses,Green
./images\34372.jpg,Men,Tshirts,Black
./images\56496.jpg,Women,Nail Polish,Pink
./images\54056.jpg,Women,Leggings,Pink
./images\25648.jpg,Unisex,Watches,Black
./images\37255.jpg,Men,Casual Shoes,Green
./images\16946.jpg,Women,Sunglasses,Maroon
./images\48440.jpg,Men,Tshirts,Black
./images\21170.jpg,Women,Tops,Grey
./images\22694.jpg,Men,Sandals,Grey
./images\59979.jpg,Women,Dresses,Multi
./images\45692.jpg,Women,Perfume and Body Mist,Pink
./images\33215.jpg,Women,Tops,Off White
./images\34826.jpg,Men,Sports Shoes,Navy Blue
./images\28027.jpg,Men,Briefs,Grey Melange
./images\39080.jpg,Men,Shorts,Brown
./images\2137.jpg,Men,Shirts,Green
./images\31250.jpg,Men,Tshirts,Red
./images\31714.jpg,Women,Earrings,Silver
./images\37060.jpg,Women,Belts,Brown
./images\28257.jpg,Men,Deodorant,Green
./images\26349.jpg,Women,Watches,White
./images\33586.jpg,Men,Tshirts,Purple
./images\14734.jpg,Men,Shirts,Black
./images\58732.jpg,Men,Tshirts,Grey
./images\17608.jpg,Women,Tshirts,Pink
./images\30202.jpg,Unisex,Backpacks,Navy Blue
./images\17714.jpg,Men,Shirts,Red
./images\6994.jpg,Men,Tshirts,Grey
./images\28454.jpg,Women,Capris,Black
./images\31368.jpg,Men,Tshirts,White
./images\2828.jpg,Men,Casual Shoes,Blue
./images\12667.jpg,Men,Shirts,Blue
./images\30442.jpg,Men,Jeans,Blue
./images\34341.jpg,Men,Tshirts,Purple
./images\40617.jpg,Women,Kurtas,Green
./images\36795.jpg,Men,Watches,Silver
./images\33763.jpg,Men,Casual Shoes,Olive
./images\57166.jpg,Women,Tops,Lavender
./images\43195.jpg,Women,Watches,Black
./images\11654.jpg,Women,Tshirts,White
./images\36319.jpg,Boys,Tshirts,Yellow
./images\45234.jpg,Men,Watches,Black
./images\48655.jpg,Women,Earrings,Silver
./images\54574.jpg,Women,Kurtas,Green
./images\49753.jpg,Men,Ties,Black
./images\58514.jpg,Women,Tops,Grey
./images\42046.jpg,Women,Wallets,Black
./images\16735.jpg,Men,Flip Flops,Black
./images\8459.jpg,Women,Tops,Green
./images\27078.jpg,Women,Heels,Black
./images\33700.jpg,Men,Formal Shoes,Black
./images\25623.jpg,Men,Watches,Silver
./images\2973.jpg,Men,Tshirts,Yellow
./images\56161.jpg,Women,Kajal and Eyeliner,Brown
./images\32072.jpg,Men,Lounge Shorts,Navy Blue
./images\37927.jpg,Women,Tunics,Pink
./images\53896.jpg,Women,Handbags,Orange
./images\44493.jpg,Men,Casual Shoes,White
./images\32886.jpg,Women,Tops,Peach
./images\25685.jpg,Unisex,Casual Shoes,Red
./images\4276.jpg,Men,Casual Shoes,Navy Blue
./images\18635.jpg,Men,Tshirts,Red
./images\6701.jpg,Men,Tshirts,Navy Blue
./images\34466.jpg,Women,Backpacks,Pink
./images\43289.jpg,Women,Handbags,Pink
./images\32522.jpg,Men,Fragrance Gift Set,Black
./images\10326.jpg,Men,Watches,Black
./images\21807.jpg,Men,Wallets,Brown
./images\17754.jpg,Men,Shirts,Purple
./images\39613.jpg,Women,Heels,Silver
./images\16455.jpg,Men,Shirts,Red
./images\50663.jpg,Men,Shorts,Black
./images\11786.jpg,Women,Kurtas,Blue
./images\30927.jpg,Women,Skirts,Red
./images\19652.jpg,Women,Tops,White
./images\59115.jpg,Men,Jackets,Navy Blue
./images\8469.jpg,Women,Tunics,Black
./images\1530.jpg,Men,Jackets,Red
./images\14409.jpg,Women,Heels,White
./images\24887.jpg,Women,Tshirts,Green
./images\53629.jpg,Men,Watches,Blue
./images\58489.jpg,Women,Dresses,Beige
./images\36453.jpg,Men,Sports Shoes,Black
./images\23071.jpg,Men,Sweaters,Black
./images\4164.jpg,Men,Sports Shoes,Silver
./images\9775.jpg,Men,Tshirts,Navy Blue
./images\20031.jpg,Men,Shirts,Black
./images\51438.jpg,Women,Tops,Off White
./images\40258.jpg,Men,Shirts,White
./images\25411.jpg,Men,Sports Shoes,White
./images\11045.jpg,Men,Shirts,White
./images\7673.jpg,Women,Socks,Green
./images\26012.jpg,Women,Perfume and Body Mist,Pink
./images\2218.jpg,Men,Sandals,Black
./images\24041.jpg,Men,Tshirts,Black
./images\19685.jpg,Women,Tops,Grey
./images\4447.jpg,Men,Sandals,Black
./images\20326.jpg,Women,Tops,Yellow
./images\21419.jpg,Women,Tops,Yellow
./images\5075.jpg,Women,Watches,Red
./images\21744.jpg,Unisex,Casual Shoes,Black
./images\3832.jpg,Unisex,Sandals,Pink
./images\3767.jpg,Men,Tshirts,Blue
./images\51764.jpg,Men,Belts,Black
./images\25372.jpg,Men,Innerwear Vests,Navy Blue
./images\34861.jpg,Men,Casual Shoes,Grey
./images\17924.jpg,Men,Track Pants,Navy Blue
./images\37068.jpg,Women,Handbags,Black
./images\39361.jpg,Men,Watches,Black
./images\58948.jpg,Women,Deodorant,Orange
./images\10672.jpg,Girls,Tops,Purple
./images\43488.jpg,Men,Shirts,Beige
./images\14006.jpg,Men,Tshirts,Black
./images\23106.jpg,Men,Accessory Gift Set,Maroon
./images\45869.jpg,Men,Watches,Brown
./images\46210.jpg,Women,Bangle,Beige
./images\10152.jpg,Men,Casual Shoes,Black
./images\3460.jpg,Men,Sports Shoes,White
./images\10585.jpg,Men,Watches,Black
./images\14411.jpg,Women,Heels,Silver
./images\34051.jpg,Boys,Shirts,Maroon
./images\9546.jpg,Men,Tshirts,Purple
./images\25066.jpg,Men,Accessory Gift Set,Turquoise Blue
./images\4919.jpg,Women,Tops,Pink
./images\3162.jpg,Women,Sports Shoes,White
./images\27749.jpg,Men,Wallets,Black
./images\32591.jpg,Women,Skirts,Pink
./images\43009.jpg,Men,Flip Flops,White
./images\35206.jpg,Unisex,Backpacks,Grey
./images\21496.jpg,Women,Handbags,Mustard
./images\26055.jpg,Men,Shirts,Blue
./images\9510.jpg,Men,Shorts,White
./images\27859.jpg,Women,Shirts,Navy Blue
./images\5837.jpg,Men,Tshirts,Red
./images\56479.jpg,Women,Nail Polish,Copper
./images\23837.jpg,Men,Sports Shoes,White
./images\45651.jpg,Men,Trunk,Grey Melange
./images\39835.jpg,Girls,Tops,Peach
./images\39809.jpg,Men,Trousers,Brown
./images\6676.jpg,Women,Sports Shoes,White
./images\34520.jpg,Women,Flats,Purple
./images\17742.jpg,Women,Sports Shoes,White
./images\39240.jpg,Women,Nightdress,Brown
./images\36105.jpg,Men,Wallets,Black
./images\47991.jpg,Women,Watches,White
./images\17537.jpg,Men,Shirts,Yellow
./images\56473.jpg,Women,Nail Polish,Purple
./images\17151.jpg,Men,Jackets,Navy Blue
./images\28767.jpg,Women,Kurtas,Red
./images\26797.jpg,Men,Shirts,Grey
./images\25072.jpg,Men,Accessory Gift Set,Pink
./images\26801.jpg,Men,Shirts,Lavender
./images\41708.jpg,Women,Heels,White
./images\5969.jpg,Men,Shirts,Red
./images\22953.jpg,Men,Sports Shoes,Black
./images\24339.jpg,Men,Tshirts,Blue
./images\9208.jpg,Men,Casual Shoes,Black
./images\29274.jpg,Women,Shirts,Yellow
./images\38465.jpg,Women,Handbags,Black
./images\35001.jpg,Women,Stoles,Beige
./images\24151.jpg,Women,Kurtas,Black
./images\49903.jpg,Unisex,Watches,Yellow
./images\57991.jpg,Women,Dresses,Blue
./images\32763.jpg,Men,Shirts,Lavender
./images\36035.jpg,Unisex,Handbags,Olive
./images\15820.jpg,Men,Innerwear Vests,White
./images\5729.jpg,Men,Casual Shoes,White
./images\4160.jpg,Women,Tshirts,White
./images\48743.jpg,Men,Bangle,Steel
./images\44535.jpg,Men,Sandals,Black
./images\24234.jpg,Women,Kurtas,Brown
./images\30255.jpg,Men,Casual Shoes,Black
./images\45809.jpg,Women,Heels,Black
./images\55289.jpg,Women,Highlighter and Blush,Bronze
./images\59236.jpg,Men,Watches,Silver
./images\28128.jpg,Men,Briefs,Navy Blue
./images\25967.jpg,Women,Tops,Peach
./images\53752.jpg,Men,Shorts,Blue
./images\30792.jpg,Men,Lounge Pants,White
./images\52559.jpg,Women,Clutches,Black
./images\7375.jpg,Men,Flip Flops,Brown
./images\36406.jpg,Men,Socks,Blue
./images\17643.jpg,Men,Wallets,Red
./images\20335.jpg,Men,Tshirts,White
./images\44855.jpg,Men,Tshirts,Red
./images\55859.jpg,Women,Nail Polish,Pink
./images\52306.jpg,Women,Necklace and Chains,Gold
./images\22015.jpg,Women,Handbags,Maroon
./images\17236.jpg,Men,Tshirts,Blue
./images\9732.jpg,Men,Shirts,White
./images\10631.jpg,Men,Casual Shoes,Black
./images\49517.jpg,Men,Watches,White
./images\46908.jpg,Men,Jeans,White
./images\52929.jpg,Women,Sarees,White
./images\46788.jpg,Women,Perfume and Body Mist,Cream
./images\48492.jpg,Women,Tops,Beige
./images\46544.jpg,Men,Watches,Black
./images\57899.jpg,Women,Leggings,Black
./images\39601.jpg,Women,Heels,Black
./images\49776.jpg,Women,Kurtas,Blue
./images\55358.jpg,Women,Nail Polish,Brown
./images\20195.jpg,Men,Tshirts,Charcoal
./images\15265.jpg,Women,Casual Shoes,White
./images\44015.jpg,Women,Perfume and Body Mist,White
./images\2105.jpg,Men,Track Pants,Black
./images\7455.jpg,Men,Tshirts,Pink
./images\25247.jpg,Women,Handbags,Brown
./images\36403.jpg,Men,Socks,Green
./images\15026.jpg,Women,Sweatshirts,Purple
./images\47182.jpg,Men,Casual Shoes,Blue
./images\32228.jpg,Women,Kurtas,Mustard
./images\44773.jpg,Men,Sports Shoes,White
./images\30314.jpg,Men,Tshirts,Red
./images\2127.jpg,Men,Shirts,Red
./images\25708.jpg,Unisex,Caps,Black
./images\15702.jpg,Men,Shirts,Red
./images\56903.jpg,Women,Heels,Blue
./images\8525.jpg,Unisex,Duffel Bag,Black
./images\22651.jpg,Unisex,Backpacks,Yellow
./images\26557.jpg,Men,Sandals,Brown
./images\4455.jpg,Men,Casual Shoes,Brown
./images\25713.jpg,Unisex,Caps,Black
./images\32249.jpg,Women,Salwar,White
./images\20897.jpg,Men,Casual Shoes,Navy Blue
./images\15109.jpg,Men,Trousers,Black
./images\54715.jpg,Women,Kurta Sets,Beige
./images\27100.jpg,Women,Kurtas,Blue
./images\47567.jpg,Women,Heels,Black
./images\11754.jpg,Women,Shirts,Purple
./images\48223.jpg,Women,Sunglasses,Brown
./images\18946.jpg,Men,Socks,Navy Blue
./images\8638.jpg,Unisex,Sandals,Brown
./images\55299.jpg,Women,Eyeshadow,Bronze
./images\58206.jpg,Men,Belts,Blue
./images\32045.jpg,Men,Socks,White
./images\7606.jpg,Women,Sports Shoes,Purple
./images\29968.jpg,Men,Sunglasses,Brown
./images\33971.jpg,Women,Tops,Navy Blue
./images\45327.jpg,Women,Heels,Yellow
./images\32740.jpg,Men,Sports Shoes,Black
./images\27304.jpg,Men,Deodorant,Black
./images\59661.jpg,Women,Sarees,Blue
./images\9346.jpg,Men,Shorts,Navy Blue
./images\56423.jpg,Women,Bra,White
./images\8730.jpg,Men,Shirts,Red
./images\34360.jpg,Men,Tshirts,Blue
./images\32345.jpg,Men,Watches,Black
./images\4061.jpg,Men,Tshirts,Yellow
./images\53892.jpg,Women,Handbags,Pink
./images\19950.jpg,Men,Sweatshirts,Olive
./images\52386.jpg,Women,Nightdress,Yellow
./images\47056.jpg,Women,Salwar,Purple
./images\59934.jpg,Women,Kurtas,Multi
./images\22248.jpg,Men,Sandals,Green
./images\19786.jpg,Men,Tshirts,Navy Blue
./images\49554.jpg,Women,Handbags,Black
./images\19610.jpg,Women,Tshirts,Green
./images\13157.jpg,Men,Tshirts,Black
./images\50211.jpg,Women,Sunglasses,Purple
./images\51632.jpg,Women,Watches,Gold
./images\22401.jpg,Men,Shirts,White
./images\15307.jpg,Men,Casual Shoes,Brown
./images\55205.jpg,Women,Lipstick,Brown
./images\46103.jpg,Men,Flip Flops,Purple
./images\56661.jpg,Men,Casual Shoes,Black
./images\33840.jpg,Men,Casual Shoes,Black
./images\16550.jpg,Men,Shirts,White
./images\14302.jpg,Men,Tshirts,Brown
./images\20239.jpg,Women,Tshirts,Maroon
./images\23045.jpg,Women,Leggings,Black
./images\27317.jpg,Women,Perfume and Body Mist,Orange
./images\7608.jpg,Men,Messenger Bag,Brown
./images\41665.jpg,Men,Shirts,Brown
./images\51341.jpg,Men,Socks,Navy Blue
./images\35881.jpg,Boys,Tshirts,Blue
./images\11731.jpg,Men,Tshirts,Grey
./images\15611.jpg,Men,Track Pants,Navy Blue
./images\45416.jpg,Women,Flats,Brown
./images\36083.jpg,Unisex,Caps,Black
./images\56563.jpg,Women,Lip Gloss,Pink
./images\6328.jpg,Unisex,Flip Flops,Red
./images\27025.jpg,Women,Jeans,Pink
./images\7004.jpg,Men,Tshirts,Blue
./images\35633.jpg,Men,Flip Flops,Blue
./images\52964.jpg,Women,Sarees,Red
./images\37471.jpg,Women,Watches,Silver
./images\21895.jpg,Women,Kurtas,Olive
./images\14711.jpg,Men,Shirts,Grey
./images\5700.jpg,Men,Casual Shoes,Black
./images\48721.jpg,Women,Earrings,Silver
./images\18877.jpg,Women,Shirts,Red
./images\3666.jpg,Men,Sports Shoes,Black
./images\18786.jpg,Men,Wallets,Black
./images\14993.jpg,Men,Sweaters,Grey
./images\18051.jpg,Women,Wallets,Black
./images\56934.jpg,Women,Heels,Silver
./images\5628.jpg,Men,Flip Flops,Black
./images\48083.jpg,Women,Dresses,Blue
./images\19773.jpg,Women,Stockings,Grey
./images\19812.jpg,Men,Sweatshirts,Navy Blue
./images\46628.jpg,Women,Deodorant,Blue
./images\32878.jpg,Women,Tops,Orange
./images\3341.jpg,Men,Tshirts,Blue
./images\29732.jpg,Women,Handbags,Peach
./images\50425.jpg,Women,Handbags,Red
./images\54639.jpg,Men,Watches,Black
./images\4966.jpg,Men,Tshirts,White
./images\8804.jpg,Men,Shirts,Red
./images\15001.jpg,Men,Tshirts,Navy Blue
./images\37974.jpg,Men,Casual Shoes,Tan
./images\59903.jpg,Women,Scarves,Peach
./images\51548.jpg,Women,Watches,White
./images\47380.jpg,Women,Handbags,Purple
./images\44027.jpg,Men,Deodorant,Blue
./images\7121.jpg,Unisex,Backpacks,Black
./images\59005.jpg,Men,Deodorant,Black
./images\28893.jpg,Women,Briefs,Black
./images\11576.jpg,Women,Kurtis,Cream
./images\58541.jpg,Men,Sunglasses,Black
./images\22601.jpg,Men,Tshirts,Grey
./images\38240.jpg,Unisex,Sunglasses,Black
./images\7871.jpg,Men,Formal Shoes,Black
./images\40566.jpg,Women,Kurtas,Burgundy
./images\8738.jpg,Men,Shirts,White
./images\21481.jpg,Men,Watches,White
./images\6402.jpg,Men,Sandals,Brown
./images\57683.jpg,Women,Body Lotion,Yellow
./images\46316.jpg,Men,Watches,White
./images\51356.jpg,Women,Jeans,Blue
./images\4760.jpg,Men,Tshirts,Green
./images\10379.jpg,Women,Tshirts,Red
./images\13373.jpg,Women,Casual Shoes,White
./images\11960.jpg,Men,Casual Shoes,Black
./images\10634.jpg,Men,Formal Shoes,Black
./images\29130.jpg,Women,Sunglasses,Purple
./images\38320.jpg,Unisex,Backpacks,Blue
./images\37186.jpg,Women,Tops,Black
./images\9386.jpg,Women,Casual Shoes,Black
./images\19118.jpg,Unisex,Flip Flops,Black
./images\40755.jpg,Women,Flip Flops,White
./images\4542.jpg,Men,Sports Shoes,White
./images\44013.jpg,Men,Perfume and Body Mist,Black
./images\10746.jpg,Unisex,Flip Flops,Purple
./images\58980.jpg,Women,Deodorant,Pink
./images\54985.jpg,Women,Lounge Pants,Blue
./images\48588.jpg,Women,Bracelet,Silver
./images\37414.jpg,Women,Handbags,Black
./images\57255.jpg,Women,Handbags,Black
./images\42085.jpg,Men,Sports Shoes,White
./images\1559.jpg,Unisex,Backpacks,Blue
./images\13376.jpg,Women,Casual Shoes,Blue
./images\36062.jpg,Unisex,Duffel Bag,Blue
./images\12008.jpg,Men,Shirts,Green
./images\45233.jpg,Men,Watches,Black
./images\50546.jpg,Men,Briefs,Charcoal
./images\12437.jpg,Unisex,Caps,Green
./images\48695.jpg,Women,Earrings,Silver
./images\15474.jpg,Men,Tshirts,Green
./images\9217.jpg,Men,Casual Shoes,White
./images\28955.jpg,Women,Kurtas,White
./images\16791.jpg,Men,Shirts,Blue
./images\33826.jpg,Men,Sports Shoes,Black
./images\29841.jpg,Men,Shirts,Navy Blue
./images\49630.jpg,Women,Dresses,Blue
./images\6929.jpg,Women,Tshirts,Brown
./images\20280.jpg,Women,Heels,Green
./images\45802.jpg,Women,Heels,Black
./images\50465.jpg,Men,Briefs,Navy Blue
./images\30606.jpg,Men,Shorts,Blue
./images\56816.jpg,Men,Shirts,White
./images\37748.jpg,Men,Shirts,White
./images\32327.jpg,Men,Watches,White
./images\55785.jpg,Men,Casual Shoes,Navy Blue
./images\12612.jpg,Men,Tshirts,Orange
./images\56041.jpg,Women,Lipstick,Brown
./images\28032.jpg,Men,Briefs,White
./images\55800.jpg,Women,Nightdress,White
./images\33026.jpg,Women,Kurtas,Pink
./images\3165.jpg,Men,Sports Shoes,Black
./images\9967.jpg,Men,Track Pants,Black
./images\27892.jpg,Women,Shirts,Black
./images\8646.jpg,Men,Sunglasses,Yellow
./images\17024.jpg,Men,Flip Flops,Blue
./images\53455.jpg,Women,Flats,Red
./images\38957.jpg,Boys,Tshirts,Blue
./images\59052.jpg,Women,Flats,Brown
./images\17431.jpg,Women,Watches,Silver
./images\6306.jpg,Women,Tshirts,Black
./images\20323.jpg,Women,Kurtas,Black
./images\26123.jpg,Men,Shirts,Black
./images\34651.jpg,Women,Sports Shoes,Black
./images\48147.jpg,Women,Wallets,Brown
./images\10104.jpg,Men,Sports Shoes,Black
./images\34198.jpg,Men,Tshirts,Blue
./images\24290.jpg,Men,Sweatshirts,Red
./images\38164.jpg,Men,Sunglasses,White
./images\57168.jpg,Women,Tshirts,Teal
./images\44723.jpg,Women,Flip Flops,White
./images\52800.jpg,Men,Wallets,Black
./images\21624.jpg,Women,Bra,Black
./images\27019.jpg,Women,Jeans,Blue
./images\57740.jpg,Women,Foundation and Primer,Skin
./images\26112.jpg,Men,Shirts,Purple
./images\57992.jpg,Women,Shirts,Purple
./images\33911.jpg,Men,Watches,White
./images\4640.jpg,Women,Sports Shoes,Black
./images\46159.jpg,Women,Necklace and Chains,Blue
./images\23264.jpg,Men,Watches,Brown
./images\21937.jpg,Women,Handbags,Black
./images\28804.jpg,Men,Jeans,Blue
./images\48224.jpg,Women,Sunglasses,Black
./images\15669.jpg,Unisex,Laptop Bag,Black
./images\22635.jpg,Unisex,Caps,Black
./images\44204.jpg,Women,Flip Flops,Blue
./images\47206.jpg,Men,Formal Shoes,Black
./images\55470.jpg,Women,Lipstick,Brown
./images\35265.jpg,Women,Tops,Purple
./images\29457.jpg,Men,Watches,Black
./images\41961.jpg,Boys,Jeans,Navy Blue
./images\10179.jpg,Men,Flip Flops,Blue
./images\28527.jpg,Women,Tshirts,Purple
./images\57729.jpg,Women,Lip Care,Red
./images\34757.jpg,Women,Casual Shoes,Grey
./images\15864.jpg,Unisex,Sandals,Navy Blue
./images\4864.jpg,Men,Tshirts,White
./images\30950.jpg,Women,Tops,Yellow
./images\16015.jpg,Men,Scarves,Black
./images\7498.jpg,Women,Tshirts,Purple
./images\12033.jpg,Men,Shirts,Blue
./images\3625.jpg,Unisex,Flip Flops,Black
./images\17876.jpg,Men,Innerwear Vests,Grey
./images\43690.jpg,Boys,Tshirts,Red
./images\35240.jpg,Men,Socks,Red
./images\48454.jpg,Men,Tshirts,White
./images\39266.jpg,Men,Casual Shoes,Black
./images\25398.jpg,Women,Handbags,Brown
./images\16005.jpg,Men,Sweaters,Grey
./images\11929.jpg,Men,Sports Shoes,Grey
./images\24833.jpg,Unisex,Backpacks,Red
./images\58519.jpg,Women,Tops,White
./images\56613.jpg,Women,Highlighter and Blush,Rust
./images\33118.jpg,Women,Heels,Bronze
./images\42220.jpg,Women,Tunics,Teal
./images\44962.jpg,Men,Free Gifts,Black
./images\33663.jpg,Men,Sandals,Brown
./images\31908.jpg,Women,Briefs,Navy Blue
./images\37544.jpg,Boys,Tshirts,Blue
./images\23970.jpg,Men,Tshirts,Green
./images\58612.jpg,Women,Earrings,Orange
./images\49268.jpg,Men,Socks,Brown
./images\26480.jpg,Men,Tshirts,Red
./images\10632.jpg,Men,Casual Shoes,Brown
./images\33535.jpg,Women,Heels,Black
./images\47275.jpg,Men,Briefs,White
./images\51645.jpg,Men,Watches,Bronze
./images\54078.jpg,Men,Sports Shoes,Orange
./images\21589.jpg,Women,Swimwear,Black
./images\30091.jpg,Women,Watches,Black
./images\31418.jpg,Men,Innerwear Vests,Navy Blue
./images\34790.jpg,Men,Casual Shoes,Black
./images\10269.jpg,Women,Flats,Red
./images\9366.jpg,Men,Socks,White
./images\35464.jpg,Men,Casual Shoes,Red
./images\15620.jpg,Men,Jackets,Grey
./images\55192.jpg,Women,Nail Polish,Blue
./images\56363.jpg,Men,Perfume and Body Mist,Blue
./images\8622.jpg,Unisex,Sunglasses,Black
./images\23173.jpg,Men,Tshirts,Grey
./images\50835.jpg,Men,Belts,Brown
./images\43186.jpg,Men,Watches,Silver
./images\32717.jpg,Men,Briefs,Black
./images\38432.jpg,Women,Mobile Pouch,Red
./images\34510.jpg,Women,Sports Sandals,Black
./images\46458.jpg,Women,Watches,Brown
./images\38651.jpg,Men,Sports Shoes,Black
./images\7449.jpg,Men,Tshirts,Blue
./images\24985.jpg,Girls,Tops,Pink
./images\3630.jpg,Men,Flip Flops,Black
./images\34097.jpg,Boys,Tshirts,Green
./images\22050.jpg,Women,Kurtas,Grey
./images\37153.jpg,Men,Tshirts,Beige
./images\38614.jpg,Men,Tshirts,Blue
./images\26666.jpg,Women,Casual Shoes,Black
./images\53413.jpg,Women,Kurtas,Red
./images\37307.jpg,Men,Watches,Black
./images\31262.jpg,Men,Tshirts,Navy Blue
./images\54645.jpg,Men,Watches,Grey
./images\21900.jpg,Women,Kurtas,Blue
./images\43707.jpg,Women,Jewellery Set,Gold
./images\33919.jpg,Women,Watches,White
./images\3600.jpg,Men,Tshirts,Blue
./images\8799.jpg,Men,Shirts,Red
./images\36414.jpg,Men,Casual Shoes,Black
./images\20198.jpg,Men,Sweatshirts,Blue
./images\41253.jpg,Men,Belts,Black
./images\28182.jpg,Men,Sunglasses,Copper
./images\33208.jpg,Women,Tunics,Grey
./images\8432.jpg,Women,Tops,Purple
./images\17913.jpg,Men,Sweatshirts,Grey
./images\18783.jpg,Men,Ties,Blue
./images\20061.jpg,Women,Caps,Grey
./images\14341.jpg,Women,Flip Flops,Green
./images\31294.jpg,Men,Tshirts,Red
./images\4390.jpg,Men,Tshirts,White
./images\9783.jpg,Men,Tshirts,White
./images\37704.jpg,Women,Belts,Brown
./images\4203.jpg,Boys,Tshirts,Blue
./images\56414.jpg,Men,Sandals,Brown
./images\52338.jpg,Women,Clutches,Black
./images\9881.jpg,Men,Shirts,Black
./images\7470.jpg,Men,Tshirts,Charcoal
./images\41144.jpg,Women,Tops,Pink
./images\9894.jpg,Men,Trousers,Black
./images\36357.jpg,Men,Ties,Navy Blue
./images\22852.jpg,Men,Casual Shoes,Brown
./images\57179.jpg,Women,Tunics,Blue
./images\26133.jpg,Men,Trousers,Grey
./images\47331.jpg,Women,Mobile Pouch,Black
./images\31440.jpg,Men,Trousers,Grey
./images\2501.jpg,Men,Casual Shoes,Red
./images\30356.jpg,Men,Tshirts,Grey
./images\34258.jpg,Men,Tracksuits,Navy Blue
./images\32356.jpg,Men,Watches,Beige
./images\57310.jpg,Men,Tshirts,White
./images\50033.jpg,Men,Lounge Pants,Grey
./images\47066.jpg,Women,Patiala,Teal
./images\26001.jpg,Women,Perfume and Body Mist,Pink
./images\55359.jpg,Women,Nail Polish,Gold
